full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,da_p-intv,da_p-left,da_p-right,e_p-intv,e_p-left,e_p-right,sini_p-intv,sini_p-left,sini_p-right,MeanLib-intv,MeanLib-left,MeanLib-right,LibRange-intv,LibRange-left,LibRange-right,albedo-intv,albedo-left,albedo-right,W1Alb-intv,W1Alb-left,W1Alb-right,W2Alb-intv,W2Alb-left,W2Alb-right,g_mag-mean-intv,g_mag-mean-left,g_mag-mean-right,(b - v)-intv,(b - v)-left,(b - v)-right,(u - g)-intv,(u - g)-left,(u - g)-right,(g - r)-intv,(g - r)-left,(g - r)-right,(r - i)-intv,(r - i)-left,(r - i)-right,(i - z)-intv,(i - z)-left,(i - z)-right,(Y - J)-intv,(Y - J)-left,(Y - J)-right,(J - Ks)-intv,(J - Ks)-left,(J - Ks)-right,(H - Ks)-intv,(H - Ks)-left,(H - Ks)-right,GreaterClan,Clan,SubClan,tax_c,Tax_ref
  4832 Palinurus (1988 TU1),4.0,8.0,5.0,10.0,4.0,3.0,2.0,3.0,8.0,9.0,7.0,8.0,9.0,9.0,?,?,?,5,"(0.0497, 0.061]",0.0497,0.061,"(0.103, 0.115]",0.103,0.115,"(0.274, 0.327]",0.274,0.327,"(297.458, 298.629]",297.458,298.629,"(22.303, 27.178]",22.303,27.178,"(0.0648, 0.0761]",0.0648,0.0761,"(0.111, 0.133]",0.111,0.133,"(0.102, 0.127]",0.102,0.127,"(17.928, 18.186]",17.928,18.186,"(0.802, 0.823]",0.802,0.823,"(1.4, 1.51]",1.4,1.51,"(0.58, 0.6]",0.58,0.6,"(0.267, 0.29]",0.267,0.29,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterPatroclus,-,-,D,Hasselmann2012
  4867 Polites (1989 SZ),3.0,2.0,8.0,12.0,4.0,3.0,2.0,3.0,7.0,?,?,?,?,?,?,?,?,5,"(0.0383, 0.0497]",0.0383,0.0497,"(0.029, 0.0413]",0.029,0.0413,"(0.431, 0.483]",0.431,0.483,"(299.801, 300.972]",299.801,300.972,"(22.303, 27.178]",22.303,27.178,"(0.0648, 0.0761]",0.0648,0.0761,"(0.111, 0.133]",0.111,0.133,"(0.102, 0.127]",0.102,0.127,"(17.669, 17.928]",17.669,17.928,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAneas,Aneas,AneasSub,,
  5119 (1988 RA1),0.0,5.0,5.0,12.0,1.0,2.0,2.0,4.0,9.0,13.0,9.0,13.0,3.0,0.0,?,?,?,5,"(0.00415, 0.0156]",0.00415,0.0156,"(0.0659, 0.0783]",0.0659,0.0783,"(0.274, 0.327]",0.274,0.327,"(299.801, 300.972]",299.801,300.972,"(7.679, 12.554]",7.6789999999999985,12.554,"(0.0535, 0.0648]",0.0535,0.0648,"(0.111, 0.133]",0.111,0.133,"(0.127, 0.152]",0.127,0.152,"(18.186, 18.445]",18.186,18.445,"(0.887, 0.909]",0.887,0.909,"(1.62, 1.73]",1.62,1.73,"(0.68, 0.7]",0.68,0.7,"(0.135, 0.157]",0.135,0.157,"(-0.371, -0.315]",-0.371,-0.315,,,,,,,,,,GreaterPatroclus,-,-,,
  5120 Bitias (1988 TZ1),7.0,5.0,8.0,10.0,6.0,8.0,3.0,4.0,8.0,?,?,?,?,?,?,?,?,5,"(0.0837, 0.095]",0.0837,0.095,"(0.0659, 0.0783]",0.0659,0.0783,"(0.431, 0.483]",0.431,0.483,"(297.458, 298.629]",297.458,298.629,"(32.053, 36.928]",32.053000000000004,36.928,"(0.121, 0.132]",0.121,0.132,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,"(17.928, 18.186]",17.928,18.186,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Cebriones,BitiasSub,,
  5130 Ilioneus (1989 SC7),8.0,2.0,5.0,8.0,8.0,3.0,1.0,3.0,5.0,?,?,?,?,?,?,?,?,5,"(0.095, 0.106]",0.095,0.106,"(0.029, 0.0413]",0.029,0.0413,"(0.274, 0.327]",0.274,0.327,"(295.115, 296.286]",295.115,296.286,"(41.803, 46.678]",41.803,46.678,"(0.0648, 0.0761]",0.0648,0.0761,"(0.0883, 0.111]",0.0883,0.111,"(0.102, 0.127]",0.102,0.127,"(17.152, 17.411]",17.152,17.410999999999998,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAstyanax,Mentor,-,D,Fornasier2004
  5233 (1988 RL10),5.0,6.0,0.0,9.0,5.0,2.0,2.0,3.0,?,?,?,?,?,?,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.0783, 0.0906]",0.0783,0.0906,"(0.0125, 0.0654]",0.0125,0.0654,"(296.286, 297.458]",296.286,297.458,"(27.178, 32.053]",27.178,32.053000000000004,"(0.0535, 0.0648]",0.0535,0.0648,"(0.111, 0.133]",0.111,0.133,"(0.102, 0.127]",0.102,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,,
  5257 (1988 RS10),5.0,4.0,0.0,10.0,5.0,?,?,?,?,12.0,6.0,11.0,8.0,9.0,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.0536, 0.0659]",0.0536,0.0659,"(0.0125, 0.0654]",0.0125,0.0654,"(297.458, 298.629]",297.458,298.629,"(27.178, 32.053]",27.178,32.053000000000004,,,,,,,,,,,,,"(0.866, 0.887]",0.866,0.887,"(1.29, 1.4]",1.29,1.4,"(0.64, 0.66]",0.64,0.66,"(0.245, 0.267]",0.245,0.267,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,-,Asteropaios,1988RS10Sub,,
  5476 (1989 TO11),8.0,3.0,4.0,7.0,8.0,6.0,5.0,6.0,10.0,?,?,?,?,?,?,?,?,5,"(0.095, 0.106]",0.095,0.106,"(0.0413, 0.0536]",0.0413,0.0536,"(0.222, 0.274]",0.222,0.274,"(293.943, 295.115]",293.943,295.115,"(41.803, 46.678]",41.803,46.678,"(0.0986, 0.11]",0.0986,0.11,"(0.177, 0.2]",0.177,0.2,"(0.177, 0.202]",0.177,0.202,"(18.445, 18.703]",18.445,18.703,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAstyanax,Mentor,-,,
  5511 Cloanthus (1988 TH1),4.0,5.0,3.0,10.0,4.0,5.0,3.0,5.0,10.0,?,?,?,?,?,6.0,5.0,3.0,5,"(0.0497, 0.061]",0.0497,0.061,"(0.0659, 0.0783]",0.0659,0.0783,"(0.17, 0.222]",0.17,0.222,"(297.458, 298.629]",297.458,298.629,"(22.303, 27.178]",22.303,27.178,"(0.0873, 0.0986]",0.0873,0.0986,"(0.133, 0.155]",0.133,0.155,"(0.152, 0.177]",0.152,0.177,"(18.445, 18.703]",18.445,18.703,,,,,,,,,,,,,,,,"(0.324, 0.369]",0.324,0.369,"(0.531, 0.624]",0.531,0.624,"(0.135, 0.231]",0.135,0.231,GreaterPatroclus,-,-,D,Bendjoya2004
  5637 Gyas (1988 RF1),8.0,5.0,7.0,7.0,9.0,2.0,2.0,3.0,?,?,?,?,?,?,?,?,?,5,"(0.095, 0.106]",0.095,0.106,"(0.0659, 0.0783]",0.0659,0.0783,"(0.379, 0.431]",0.379,0.431,"(293.943, 295.115]",293.943,295.115,"(46.678, 51.553]",46.678,51.553,"(0.0535, 0.0648]",0.0535,0.0648,"(0.111, 0.133]",0.111,0.133,"(0.102, 0.127]",0.102,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAstyanax,Mentor,MentorSub,,
  5638 Deikoon (1988 TA3),6.0,8.0,3.0,8.0,6.0,3.0,3.0,4.0,10.0,8.0,7.0,7.0,5.0,9.0,?,?,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.103, 0.115]",0.103,0.115,"(0.17, 0.222]",0.17,0.222,"(295.115, 296.286]",295.115,296.286,"(32.053, 36.928]",32.053000000000004,36.928,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,"(18.445, 18.703]",18.445,18.703,"(0.781, 0.802]",0.7809999999999999,0.802,"(1.4, 1.51]",1.4,1.51,"(0.56, 0.58]",0.56,0.58,"(0.179, 0.201]",0.179,0.201,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,-,-,-,,
  5648 (1990 VU1),5.0,9.0,6.0,9.0,6.0,3.0,3.0,4.0,7.0,?,?,?,?,?,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.115, 0.128]",0.115,0.128,"(0.327, 0.379]",0.327,0.379,"(296.286, 297.458]",296.286,297.458,"(32.053, 36.928]",32.053000000000004,36.928,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,"(17.669, 17.928]",17.669,17.928,,,,,,,,,,,,,,,,,,,,,,,,,-,1990VU1,1990VU1Sub,D,Bendjoya2004
  5907 (1989 TU5),5.0,7.0,0.0,9.0,5.0,3.0,3.0,4.0,?,?,?,?,?,?,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.0906, 0.103]",0.0906,0.103,"(0.0125, 0.0654]",0.0125,0.0654,"(296.286, 297.458]",296.286,297.458,"(27.178, 32.053]",27.178,32.053000000000004,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,1990VU1,1990VU1Sub,,
  6002 (1988 RO),1.0,5.0,5.0,11.0,2.0,3.0,3.0,4.0,9.0,?,?,?,?,?,?,?,?,5,"(0.0156, 0.027]",0.0156,0.027000000000000003,"(0.0659, 0.0783]",0.0659,0.0783,"(0.274, 0.327]",0.274,0.327,"(298.629, 299.801]",298.629,299.801,"(12.554, 17.428]",12.554,17.428,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,"(18.186, 18.445]",18.186,18.445,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Memnon,-,,
  6997 Laomedon (3104 T-3),2.0,7.0,6.0,11.0,2.0,4.0,4.0,5.0,9.0,10.0,7.0,9.0,10.0,8.0,?,?,?,5,"(0.027, 0.0383]",0.027000000000000003,0.0383,"(0.0906, 0.103]",0.0906,0.103,"(0.327, 0.379]",0.327,0.379,"(298.629, 299.801]",298.629,299.801,"(12.554, 17.428]",12.554,17.428,"(0.0761, 0.0873]",0.0761,0.0873,"(0.155, 0.177]",0.155,0.177,"(0.152, 0.177]",0.152,0.177,"(18.186, 18.445]",18.186,18.445,"(0.823, 0.845]",0.823,0.845,"(1.4, 1.51]",1.4,1.51,"(0.6, 0.62]",0.6,0.62,"(0.29, 0.312]",0.29,0.312,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,GreaterPatroclus,-,-,D,Hasselmann2012
  6998 Tithonus (3108 T-3),3.0,2.0,0.0,11.0,3.0,1.0,1.0,2.0,?,8.0,7.0,9.0,10.0,9.0,?,?,?,5,"(0.0383, 0.0497]",0.0383,0.0497,"(0.029, 0.0413]",0.029,0.0413,"(0.0125, 0.0654]",0.0125,0.0654,"(298.629, 299.801]",298.629,299.801,"(17.428, 22.303]",17.428,22.303,"(0.0423, 0.0535]",0.0423,0.0535,"(0.0883, 0.111]",0.0883,0.111,"(0.0776, 0.102]",0.0776,0.102,,,,"(0.781, 0.802]",0.7809999999999999,0.802,"(1.4, 1.51]",1.4,1.51,"(0.6, 0.62]",0.6,0.62,"(0.29, 0.312]",0.29,0.312,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,-,-,-,D,Fornasier2004
  7352 (1994 CO),7.0,3.0,2.0,8.0,7.0,5.0,5.0,6.0,7.0,7.0,9.0,6.0,6.0,8.0,4.0,4.0,?,5,"(0.0837, 0.095]",0.0837,0.095,"(0.0413, 0.0536]",0.0413,0.0536,"(0.118, 0.17]",0.118,0.17,"(295.115, 296.286]",295.115,296.286,"(36.928, 41.803]",36.928,41.803,"(0.0873, 0.0986]",0.0873,0.0986,"(0.177, 0.2]",0.177,0.2,"(0.177, 0.202]",0.177,0.202,"(17.669, 17.928]",17.669,17.928,"(0.759, 0.781]",0.759,0.7809999999999999,"(1.62, 1.73]",1.62,1.73,"(0.54, 0.56]",0.54,0.56,"(0.201, 0.223]",0.201,0.223,"(0.0673, 0.122]",0.0673,0.122,"(0.234, 0.279]",0.234,0.279,"(0.439, 0.531]",0.439,0.531,,,,GreaterAneas,1994CO,-,D,Bendjoya2004
  7815 Dolon (1987 QN),7.0,3.0,6.0,9.0,7.0,5.0,5.0,6.0,7.0,6.0,8.0,5.0,5.0,9.0,?,?,?,5,"(0.0837, 0.095]",0.0837,0.095,"(0.0413, 0.0536]",0.0413,0.0536,"(0.327, 0.379]",0.327,0.379,"(296.286, 297.458]",296.286,297.458,"(36.928, 41.803]",36.928,41.803,"(0.0873, 0.0986]",0.0873,0.0986,"(0.177, 0.2]",0.177,0.2,"(0.177, 0.202]",0.177,0.202,"(17.669, 17.928]",17.669,17.928,"(0.738, 0.759]",0.738,0.759,"(1.51, 1.62]",1.51,1.62,"(0.52, 0.54]",0.52,0.54,"(0.179, 0.201]",0.179,0.201,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,-,Dolon,DolonSub,,
  9023 Mnesthus (1988 RG1),6.0,1.0,7.0,11.0,6.0,3.0,3.0,4.0,8.0,?,?,?,?,?,?,?,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.0166, 0.029]",0.0166,0.029,"(0.379, 0.431]",0.379,0.431,"(298.629, 299.801]",298.629,299.801,"(32.053, 36.928]",32.053000000000004,36.928,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,"(17.928, 18.186]",17.928,18.186,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Cebriones,-,,
  9030 (1989 UX5),11.0,4.0,0.0,1.0,12.0,2.0,4.0,5.0,?,10.0,6.0,10.0,7.0,10.0,?,?,?,5,"(0.129, 0.14]",0.129,0.14,"(0.0536, 0.0659]",0.0536,0.0659,"(0.0125, 0.0654]",0.0125,0.0654,"(286.915, 288.086]",286.915,288.086,"(61.303, 66.178]",61.303,66.178,"(0.0535, 0.0648]",0.0535,0.0648,"(0.155, 0.177]",0.155,0.177,"(0.152, 0.177]",0.152,0.177,,,,"(0.823, 0.845]",0.823,0.845,"(1.29, 1.4]",1.29,1.4,"(0.62, 0.64]",0.62,0.64,"(0.223, 0.245]",0.223,0.245,"(0.177, 0.231]",0.177,0.231,,,,,,,,,,GreaterAstyanax,Astyanax,1989UX5Sub,D,Fornasier2007
  9142 Rhesus (5191 T-3),5.0,6.0,3.0,9.0,5.0,2.0,2.0,3.0,10.0,7.0,7.0,6.0,6.0,9.0,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.0783, 0.0906]",0.0783,0.0906,"(0.17, 0.222]",0.17,0.222,"(296.286, 297.458]",296.286,297.458,"(27.178, 32.053]",27.178,32.053000000000004,"(0.0535, 0.0648]",0.0535,0.0648,"(0.111, 0.133]",0.111,0.133,"(0.102, 0.127]",0.102,0.127,"(18.445, 18.703]",18.445,18.703,"(0.759, 0.781]",0.759,0.7809999999999999,"(1.4, 1.51]",1.4,1.51,"(0.54, 0.56]",0.54,0.56,"(0.201, 0.223]",0.201,0.223,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,-,-,-,,
  9430 Erichthonios (1996 HU10),6.0,2.0,0.0,9.0,5.0,4.0,3.0,5.0,?,9.0,8.0,9.0,10.0,9.0,?,?,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.029, 0.0413]",0.029,0.0413,"(0.0125, 0.0654]",0.0125,0.0654,"(296.286, 297.458]",296.286,297.458,"(27.178, 32.053]",27.178,32.053000000000004,"(0.0761, 0.0873]",0.0761,0.0873,"(0.133, 0.155]",0.133,0.155,"(0.152, 0.177]",0.152,0.177,,,,"(0.802, 0.823]",0.802,0.823,"(1.51, 1.62]",1.51,1.62,"(0.6, 0.62]",0.6,0.62,"(0.29, 0.312]",0.29,0.312,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,-,Dolon,ErichthoniosSub,D,Fornasier2004
 11089 (1994 CS8),9.0,5.0,1.0,6.0,8.0,3.0,3.0,4.0,10.0,?,?,?,?,?,4.0,4.0,?,5,"(0.106, 0.118]",0.106,0.118,"(0.0659, 0.0783]",0.0659,0.0783,"(0.0654, 0.118]",0.0654,0.118,"(292.772, 293.943]",292.772,293.943,"(41.803, 46.678]",41.803,46.678,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,"(18.445, 18.703]",18.445,18.703,,,,,,,,,,,,,,,,"(0.234, 0.279]",0.234,0.279,"(0.439, 0.531]",0.439,0.531,,,,-,Anchises,-,X,Fornasier2004
 11273 (1988 RN11),9.0,8.0,0.0,5.0,9.0,?,?,?,?,4.0,8.0,3.0,6.0,8.0,5.0,4.0,?,5,"(0.106, 0.118]",0.106,0.118,"(0.103, 0.115]",0.103,0.115,"(0.0125, 0.0654]",0.0125,0.0654,"(291.601, 292.772]",291.601,292.772,"(46.678, 51.553]",46.678,51.553,,,,,,,,,,,,,"(0.695, 0.717]",0.695,0.7170000000000001,"(1.51, 1.62]",1.51,1.62,"(0.48, 0.5]",0.48,0.5,"(0.201, 0.223]",0.201,0.223,"(0.0673, 0.122]",0.0673,0.122,"(0.279, 0.324]",0.279,0.324,"(0.439, 0.531]",0.439,0.531,,,,-,Anchises,-,,
 11275 (1988 SL3),1.0,4.0,7.0,12.0,2.0,4.0,4.0,5.0,?,?,?,?,?,?,?,?,?,5,"(0.0156, 0.027]",0.0156,0.027000000000000003,"(0.0536, 0.0659]",0.0536,0.0659,"(0.379, 0.431]",0.379,0.431,"(299.801, 300.972]",299.801,300.972,"(12.554, 17.428]",12.554,17.428,"(0.0761, 0.0873]",0.0761,0.0873,"(0.155, 0.177]",0.155,0.177,"(0.152, 0.177]",0.152,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Memnon,AmphiosSub,,
 11487 (1988 RG10),5.0,1.0,1.0,10.0,5.0,2.0,2.0,3.0,?,?,?,?,?,?,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.0166, 0.029]",0.0166,0.029,"(0.0654, 0.118]",0.0654,0.118,"(297.458, 298.629]",297.458,298.629,"(27.178, 32.053]",27.178,32.053000000000004,"(0.0535, 0.0648]",0.0535,0.0648,"(0.111, 0.133]",0.111,0.133,"(0.102, 0.127]",0.102,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Asteropaios,1988RS10Sub,,
 11488 (1988 RM11),6.0,3.0,0.0,8.0,6.0,7.0,7.0,8.0,?,8.0,8.0,7.0,6.0,9.0,?,?,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.0413, 0.0536]",0.0413,0.0536,"(0.0125, 0.0654]",0.0125,0.0654,"(295.115, 296.286]",295.115,296.286,"(32.053, 36.928]",32.053000000000004,36.928,"(0.11, 0.121]",0.11,0.121,"(0.222, 0.244]",0.222,0.244,"(0.226, 0.251]",0.226,0.251,,,,"(0.781, 0.802]",0.7809999999999999,0.802,"(1.51, 1.62]",1.51,1.62,"(0.56, 0.58]",0.56,0.58,"(0.201, 0.223]",0.201,0.223,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,-,Dolon,ErichthoniosSub,XD,Fornasier2012
 11509 Thersilochos (1990 VL6),2.0,7.0,6.0,11.0,2.0,3.0,2.0,4.0,8.0,?,?,?,?,?,?,?,?,5,"(0.027, 0.0383]",0.027000000000000003,0.0383,"(0.0906, 0.103]",0.0906,0.103,"(0.327, 0.379]",0.327,0.379,"(298.629, 299.801]",298.629,299.801,"(12.554, 17.428]",12.554,17.428,"(0.0648, 0.0761]",0.0648,0.0761,"(0.111, 0.133]",0.111,0.133,"(0.127, 0.152]",0.127,0.152,"(17.928, 18.186]",17.928,18.186,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,-,-,,
 11552 Boucolion (1993 BD4),8.0,7.0,4.0,7.0,8.0,2.0,3.0,1.0,9.0,10.0,7.0,10.0,7.0,8.0,?,?,?,5,"(0.095, 0.106]",0.095,0.106,"(0.0906, 0.103]",0.0906,0.103,"(0.222, 0.274]",0.222,0.274,"(293.943, 295.115]",293.943,295.115,"(41.803, 46.678]",41.803,46.678,"(0.0535, 0.0648]",0.0535,0.0648,"(0.133, 0.155]",0.133,0.155,"(0.0528, 0.0776]",0.0528,0.0776,"(18.186, 18.445]",18.186,18.445,"(0.823, 0.845]",0.823,0.845,"(1.4, 1.51]",1.4,1.51,"(0.62, 0.64]",0.62,0.64,"(0.223, 0.245]",0.223,0.245,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,-,Anchises,-,D,Hasselmann2012
 11554 Asios (1993 BZ12),6.0,4.0,3.0,9.0,6.0,3.0,0.0,2.0,10.0,6.0,8.0,5.0,5.0,7.0,?,?,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.0536, 0.0659]",0.0536,0.0659,"(0.17, 0.222]",0.17,0.222,"(296.286, 297.458]",296.286,297.458,"(32.053, 36.928]",32.053000000000004,36.928,"(0.0648, 0.0761]",0.0648,0.0761,"(0.0657, 0.0883]",0.0657,0.0883,"(0.0776, 0.102]",0.0776,0.102,"(18.445, 18.703]",18.445,18.703,"(0.738, 0.759]",0.738,0.759,"(1.51, 1.62]",1.51,1.62,"(0.52, 0.54]",0.52,0.54,"(0.179, 0.201]",0.179,0.201,"(0.0127, 0.0673]",0.0127,0.0673,,,,,,,,,,-,Dolon,-,X,Hasselmann2012
 11663 (1997 GO24),6.0,6.0,4.0,9.0,6.0,4.0,4.0,5.0,?,?,?,?,?,?,?,?,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.0783, 0.0906]",0.0783,0.0906,"(0.222, 0.274]",0.222,0.274,"(296.286, 297.458]",296.286,297.458,"(32.053, 36.928]",32.053000000000004,36.928,"(0.0761, 0.0873]",0.0761,0.0873,"(0.155, 0.177]",0.155,0.177,"(0.152, 0.177]",0.152,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Apisaon,-,DX,Fornasier2007
 11869 (1989 TS2),5.0,0.0,3.0,11.0,4.0,3.0,3.0,4.0,?,11.0,7.0,10.0,8.0,8.0,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.00412, 0.0166]",0.00412,0.0166,"(0.17, 0.222]",0.17,0.222,"(298.629, 299.801]",298.629,299.801,"(22.303, 27.178]",22.303,27.178,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,,,,"(0.845, 0.866]",0.845,0.866,"(1.4, 1.51]",1.4,1.51,"(0.62, 0.64]",0.62,0.64,"(0.245, 0.267]",0.245,0.267,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,GreaterPatroclus,-,-,D,Hasselmann2012
 11887 Echemmon (1990 TV12),2.0,4.0,7.0,12.0,2.0,5.0,5.0,6.0,?,?,?,?,?,?,?,?,?,5,"(0.027, 0.0383]",0.027000000000000003,0.0383,"(0.0536, 0.0659]",0.0536,0.0659,"(0.379, 0.431]",0.379,0.431,"(299.801, 300.972]",299.801,300.972,"(12.554, 17.428]",12.554,17.428,"(0.0873, 0.0986]",0.0873,0.0986,"(0.177, 0.2]",0.177,0.2,"(0.177, 0.202]",0.177,0.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterPatroclus,Memnon,MemnonSub,,
 12052 Aretaon (1997 JB16),8.0,1.0,3.0,8.0,8.0,3.0,3.0,4.0,10.0,?,?,?,?,?,?,?,?,5,"(0.095, 0.106]",0.095,0.106,"(0.0166, 0.029]",0.0166,0.029,"(0.17, 0.222]",0.17,0.222,"(295.115, 296.286]",295.115,296.286,"(41.803, 46.678]",41.803,46.678,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,"(18.445, 18.703]",18.445,18.703,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAstyanax,-,-,,
 12126 (1999 RM11),3.0,12.0,0.0,9.0,3.0,1.0,1.0,2.0,10.0,?,?,?,?,?,?,?,?,5,"(0.0383, 0.0497]",0.0383,0.0497,"(0.152, 0.165]",0.152,0.165,"(0.0125, 0.0654]",0.0125,0.0654,"(296.286, 297.458]",296.286,297.458,"(17.428, 22.303]",17.428,22.303,"(0.0423, 0.0535]",0.0423,0.0535,"(0.0883, 0.111]",0.0883,0.111,"(0.0776, 0.102]",0.0776,0.102,"(18.445, 18.703]",18.445,18.703,,,,,,,,,,,,,,,,,,,,,,,,,-,Khryses,-,,
 12242 Koon (1988 QY),8.0,1.0,9.0,8.0,10.0,3.0,3.0,4.0,10.0,?,?,?,?,?,?,?,?,5,"(0.095, 0.106]",0.095,0.106,"(0.0166, 0.029]",0.0166,0.029,"(0.483, 0.536]",0.483,0.536,"(295.115, 296.286]",295.115,296.286,"(51.553, 56.428]",51.553,56.428,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.127, 0.152]",0.127,0.152,"(18.445, 18.703]",18.445,18.703,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAstyanax,Mentor,MentorSub,,
 12444 Prothoon (1996 GE19),4.0,3.0,9.0,12.0,4.0,1.0,1.0,3.0,7.0,?,?,?,?,?,?,?,?,5,"(0.0497, 0.061]",0.0497,0.061,"(0.0413, 0.0536]",0.0413,0.0536,"(0.483, 0.536]",0.483,0.536,"(299.801, 300.972]",299.801,300.972,"(22.303, 27.178]",22.303,27.178,"(0.0423, 0.0535]",0.0423,0.0535,"(0.0883, 0.111]",0.0883,0.111,"(0.102, 0.127]",0.102,0.127,"(17.669, 17.928]",17.669,17.928,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAneas,Aneas,AneasSub,,
 12649 Ascanios (2035 T-3),5.0,7.0,2.0,9.0,5.0,2.0,4.0,5.0,?,?,?,?,?,?,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.0906, 0.103]",0.0906,0.103,"(0.118, 0.17]",0.118,0.17,"(296.286, 297.458]",296.286,297.458,"(27.178, 32.053]",27.178,32.053000000000004,"(0.0535, 0.0648]",0.0535,0.0648,"(0.155, 0.177]",0.155,0.177,"(0.152, 0.177]",0.152,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,,
 12929 (1999 TZ1),5.0,2.0,12.0,13.0,6.0,3.0,3.0,2.0,7.0,?,?,?,?,?,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.029, 0.0413]",0.029,0.0413,"(0.64, 0.692]",0.64,0.6920000000000001,"(300.972, 302.143]",300.972,302.143,"(32.053, 36.928]",32.053000000000004,36.928,"(0.0648, 0.0761]",0.0648,0.0761,"(0.133, 0.155]",0.133,0.155,"(0.0776, 0.102]",0.0776,0.102,"(17.669, 17.928]",17.669,17.928,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAneas,Aneas,AneasSub,,
