full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,da_p-intv,da_p-left,da_p-right,e_p-intv,e_p-left,e_p-right,sini_p-intv,sini_p-left,sini_p-right,MeanLib-intv,MeanLib-left,MeanLib-right,LibRange-intv,LibRange-left,LibRange-right,albedo-intv,albedo-left,albedo-right,W1Alb-intv,W1Alb-left,W1Alb-right,W2Alb-intv,W2Alb-left,W2Alb-right,g_mag-mean-intv,g_mag-mean-left,g_mag-mean-right,(b - v)-intv,(b - v)-left,(b - v)-right,(u - g)-intv,(u - g)-left,(u - g)-right,(g - r)-intv,(g - r)-left,(g - r)-right,(r - i)-intv,(r - i)-left,(r - i)-right,(i - z)-intv,(i - z)-left,(i - z)-right,(Y - J)-intv,(Y - J)-left,(Y - J)-right,(J - Ks)-intv,(J - Ks)-left,(J - Ks)-right,(H - Ks)-intv,(H - Ks)-left,(H - Ks)-right,GreaterClan,Clan,SubClan,tax_c,Tax_ref
 36271 (2000 AV19),3.0,1.0,3.0,3.0,2.0,?,?,?,?,2.0,4.0,2.0,3.0,10.0,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.0146, 0.0255]",0.0146,0.0255,"(0.172, 0.226]",0.172,0.226,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(14.326, 19.431]",14.326,19.431,,,,,,,,,,,,,"(0.649, 0.718]",0.649,0.718,"(1.252, 1.347]",1.252,1.347,"(0.433, 0.5]",0.433,0.5,"(0.148, 0.164]",0.14800000000000002,0.16399999999999998,"(0.03, 0.088]",0.03,0.08800000000000001,,,,,,,,,,GreaterOdysseus,Odysseus,-,,
 36279 (2000 BQ5),8.0,4.0,9.0,4.0,8.0,3.0,3.0,3.0,?,4.0,6.0,4.0,9.0,12.0,?,?,?,4.0,"(0.098, 0.11]",0.098,0.11,"(0.0473, 0.0582]",0.0473,0.0582,"(0.495, 0.549]",0.495,0.5489999999999999,"(61.766, 63.096]",61.76600000000001,63.096,"(44.956, 50.061]",44.956,50.06100000000001,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.108, 0.132]",0.108,0.132,,,,"(0.787, 0.857]",0.787,0.857,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.244, 0.26]",0.244,0.26,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,-,Agamemnon,-,D,Hasselmann2012
 37297 (2001 BQ77),4.0,7.0,6.0,3.0,3.0,3.0,2.0,3.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.08, 0.091]",0.08,0.091,"(0.334, 0.387]",0.334,0.387,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(19.431, 24.536]",19.431,24.536,"(0.0596, 0.0711]",0.0596,0.0711,"(0.101, 0.124]",0.101,0.124,"(0.108, 0.132]",0.108,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Halaesus,-,,
 37298 (2001 BU80),9.0,5.0,4.0,8.0,9.0,4.0,4.0,5.0,?,?,?,?,?,?,?,?,?,4.0,"(0.11, 0.122]",0.11,0.122,"(0.0582, 0.0691]",0.0582,0.0691,"(0.226, 0.28]",0.226,0.28,"(67.087, 68.417]",67.087,68.417,"(50.061, 55.166]",50.06100000000001,55.166,"(0.0711, 0.0827]",0.0711,0.0827,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.156, 0.18]",0.156,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterHektor,Thersites,-,,
 37299 (2001 CN21),3.0,5.0,9.0,2.0,4.0,5.0,5.0,5.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.0582, 0.0691]",0.0582,0.0691,"(0.495, 0.549]",0.495,0.5489999999999999,"(59.105, 60.436]",59.105,60.43600000000001,"(24.536, 29.641]",24.536,29.641,"(0.0827, 0.0942]",0.0827,0.0942,"(0.169, 0.192]",0.16899999999999998,0.192,"(0.156, 0.18]",0.156,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Periphas,-,,
 37301 (2001 CA39),2.0,5.0,6.0,2.0,3.0,3.0,2.0,3.0,?,?,?,?,?,?,?,?,?,4.0,"(0.025, 0.0371]",0.025,0.0371,"(0.0582, 0.0691]",0.0582,0.0691,"(0.334, 0.387]",0.334,0.387,"(59.105, 60.436]",59.105,60.43600000000001,"(19.431, 24.536]",19.431,24.536,"(0.0596, 0.0711]",0.0596,0.0711,"(0.101, 0.124]",0.101,0.124,"(0.108, 0.132]",0.108,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,1998WR10,-,,
 37710 (1996 RD12),2.0,2.0,2.0,2.0,1.0,?,?,?,?,4.0,3.0,4.0,5.0,10.0,?,?,?,4.0,"(0.025, 0.0371]",0.025,0.0371,"(0.0255, 0.0364]",0.0255,0.0364,"(0.119, 0.172]",0.119,0.172,"(59.105, 60.436]",59.105,60.43600000000001,"(9.221, 14.326]",9.221,14.326,,,,,,,,,,,,,"(0.787, 0.857]",0.787,0.857,"(1.158, 1.252]",1.158,1.252,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.18, 0.196]",0.18,0.196,"(0.03, 0.088]",0.03,0.08800000000000001,,,,,,,,,,GreaterAchilles,Epeios,-,,
 38050 (1998 VR38),2.0,3.0,8.0,1.0,2.0,2.0,2.0,3.0,?,?,?,?,?,?,7.0,3.0,?,4.0,"(0.025, 0.0371]",0.025,0.0371,"(0.0364, 0.0473]",0.0364,0.0473,"(0.441, 0.495]",0.441,0.495,"(57.775, 59.105]",57.775,59.105,"(14.326, 19.431]",14.326,19.431,"(0.0481, 0.0596]",0.0481,0.0596,"(0.101, 0.124]",0.101,0.124,"(0.108, 0.132]",0.108,0.132,,,,,,,,,,,,,,,,,,,"(0.331, 0.375]",0.331,0.375,"(0.487, 0.602]",0.487,0.602,,,,-,-,-,,
 38052 (1998 XA7),5.0,1.0,0.0,4.0,4.0,?,?,?,?,2.0,6.0,2.0,4.0,9.0,?,?,?,4.0,"(0.0615, 0.0737]",0.0615,0.0737,"(0.0146, 0.0255]",0.0146,0.0255,"(0.0102, 0.0648]",0.0102,0.0648,"(61.766, 63.096]",61.76600000000001,63.096,"(24.536, 29.641]",24.536,29.641,,,,,,,,,,,,,"(0.649, 0.718]",0.649,0.718,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.433, 0.5]",0.433,0.5,"(0.164, 0.18]",0.16399999999999998,0.18,"(-0.028, 0.03]",-0.028,0.03,,,,,,,,,,GreaterTelamon,Theoklymenos,-,,
 38574 (1999 WS4),5.0,6.0,2.0,5.0,5.0,9.0,9.0,9.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0615, 0.0737]",0.0615,0.0737,"(0.0691, 0.08]",0.0691,0.08,"(0.119, 0.172]",0.119,0.172,"(63.096, 64.427]",63.096,64.42699999999999,"(29.641, 34.746]",29.641,34.746,"(0.129, 0.14]",0.129,0.14,"(0.259, 0.282]",0.259,0.282,"(0.251, 0.275]",0.251,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,Philoctetes,AndraimonSub,,
 38600 (1999 XR213),5.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0615, 0.0737]",0.0615,0.0737,"(0.0255, 0.0364]",0.0255,0.0364,"(0.119, 0.172]",0.119,0.172,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(24.536, 29.641]",24.536,29.641,"(0.0711, 0.0827]",0.0711,0.0827,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.132, 0.156]",0.132,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterTelamon,Theoklymenos,-,,
 38606 (1999 YC13),7.0,2.0,5.0,6.0,8.0,4.0,3.0,4.0,?,4.0,6.0,4.0,11.0,11.0,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0255, 0.0364]",0.0255,0.0364,"(0.28, 0.334]",0.28,0.334,"(64.427, 65.757]",64.42699999999999,65.757,"(44.956, 50.061]",44.956,50.06100000000001,"(0.0711, 0.0827]",0.0711,0.0827,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,,,,"(0.787, 0.857]",0.787,0.857,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.276, 0.292]",0.276,0.292,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,GreaterHektor,Thersites,-,,
 38607 (2000 AN6),7.0,3.0,3.0,5.0,7.0,5.0,5.0,5.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0364, 0.0473]",0.0364,0.0473,"(0.172, 0.226]",0.172,0.226,"(63.096, 64.427]",63.096,64.42699999999999,"(39.851, 44.956]",39.851,44.956,"(0.0827, 0.0942]",0.0827,0.0942,"(0.169, 0.192]",0.16899999999999998,0.192,"(0.156, 0.18]",0.156,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,-,-,,
 38610 (2000 AU45),2.0,5.0,4.0,2.0,1.0,3.0,2.0,3.0,?,?,?,?,?,?,?,?,?,4.0,"(0.025, 0.0371]",0.025,0.0371,"(0.0582, 0.0691]",0.0582,0.0691,"(0.226, 0.28]",0.226,0.28,"(59.105, 60.436]",59.105,60.43600000000001,"(9.221, 14.326]",9.221,14.326,"(0.0596, 0.0711]",0.0596,0.0711,"(0.101, 0.124]",0.101,0.124,"(0.108, 0.132]",0.108,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAchilles,Epeios,-,,
 38614 (2000 AA113),5.0,3.0,4.0,4.0,5.0,9.0,?,?,?,3.0,6.0,3.0,4.0,10.0,5.0,1.0,?,4.0,"(0.0615, 0.0737]",0.0615,0.0737,"(0.0364, 0.0473]",0.0364,0.0473,"(0.226, 0.28]",0.226,0.28,"(61.766, 63.096]",61.76600000000001,63.096,"(29.641, 34.746]",29.641,34.746,"(0.129, 0.14]",0.129,0.14,,,,,,,,,,"(0.718, 0.787]",0.718,0.787,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.164, 0.18]",0.16399999999999998,0.18,"(0.03, 0.088]",0.03,0.08800000000000001,"(0.243, 0.287]",0.243,0.287,"(0.257, 0.372]",0.257,0.3720000000000001,,,,GreaterOdysseus,-,-,,
 38617 (2000 AY161),2.0,4.0,3.0,3.0,2.0,5.0,?,?,?,4.0,5.0,4.0,0.0,9.0,?,?,?,4.0,"(0.025, 0.0371]",0.025,0.0371,"(0.0473, 0.0582]",0.0473,0.0582,"(0.172, 0.226]",0.172,0.226,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(14.326, 19.431]",14.326,19.431,"(0.0827, 0.0942]",0.0827,0.0942,,,,,,,,,,"(0.787, 0.857]",0.787,0.857,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.0998, 0.116]",0.0998,0.116,"(-0.028, 0.03]",-0.028,0.03,,,,,,,,,,-,Halitherses,-,,
 38619 (2000 AW183),2.0,10.0,4.0,4.0,2.0,5.0,5.0,5.0,?,5.0,6.0,5.0,7.0,11.0,?,?,?,4.0,"(0.025, 0.0371]",0.025,0.0371,"(0.113, 0.124]",0.113,0.124,"(0.226, 0.28]",0.226,0.28,"(61.766, 63.096]",61.76600000000001,63.096,"(14.326, 19.431]",14.326,19.431,"(0.0827, 0.0942]",0.0827,0.0942,"(0.169, 0.192]",0.16899999999999998,0.192,"(0.156, 0.18]",0.156,0.18,,,,"(0.857, 0.926]",0.857,0.926,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.633, 0.7]",0.633,0.7,"(0.212, 0.228]",0.212,0.228,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,GreaterAchilles,Achilles,-,,
 38621 (2000 AG201),3.0,3.0,4.0,3.0,2.0,?,?,?,?,3.0,5.0,3.0,8.0,9.0,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.0364, 0.0473]",0.0364,0.0473,"(0.226, 0.28]",0.226,0.28,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(14.326, 19.431]",14.326,19.431,,,,,,,,,,,,,"(0.718, 0.787]",0.718,0.787,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.228, 0.244]",0.228,0.244,"(-0.028, 0.03]",-0.028,0.03,,,,,,,,,,GreaterOdysseus,Epistrophos,-,,
 39264 (2000 YQ139),5.0,2.0,5.0,3.0,4.0,4.0,3.0,4.0,14.0,3.0,5.0,3.0,14.0,12.0,?,?,?,4.0,"(0.0615, 0.0737]",0.0615,0.0737,"(0.0255, 0.0364]",0.0255,0.0364,"(0.28, 0.334]",0.28,0.334,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(24.536, 29.641]",24.536,29.641,"(0.0711, 0.0827]",0.0711,0.0827,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,"(18.925, 19.197]",18.925,19.197,"(0.718, 0.787]",0.718,0.787,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.324, 0.34]",0.324,0.34,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,GreaterTelamon,-,-,,
 39278 (2001 BK9),5.0,2.0,1.0,3.0,4.0,5.0,?,?,?,2.0,5.0,2.0,8.0,11.0,?,?,?,4.0,"(0.0615, 0.0737]",0.0615,0.0737,"(0.0255, 0.0364]",0.0255,0.0364,"(0.0648, 0.119]",0.0648,0.119,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(24.536, 29.641]",24.536,29.641,"(0.0827, 0.0942]",0.0827,0.0942,,,,,,,,,,"(0.649, 0.718]",0.649,0.718,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.433, 0.5]",0.433,0.5,"(0.228, 0.244]",0.228,0.244,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,GreaterTelamon,Theoklymenos,-,,
 39285 (2001 BP75),7.0,3.0,2.0,6.0,7.0,3.0,3.0,3.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0364, 0.0473]",0.0364,0.0473,"(0.119, 0.172]",0.119,0.172,"(64.427, 65.757]",64.42699999999999,65.757,"(39.851, 44.956]",39.851,44.956,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.108, 0.132]",0.108,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAjax,-,EurybatesSub,C,Fornasier2007
 39287 (2001 CD14),11.0,0.0,1.0,12.0,12.0,5.0,?,?,?,3.0,7.0,3.0,0.0,11.0,?,?,?,4.0,"(0.135, 0.147]",0.135,0.147,"(0.00354, 0.0146]",0.00354,0.0146,"(0.0648, 0.119]",0.0648,0.119,"(72.408, 73.739]",72.408,73.73899999999998,"(65.376, 70.481]",65.376,70.48100000000002,"(0.0827, 0.0942]",0.0827,0.0942,,,,,,,,,,"(0.718, 0.787]",0.718,0.787,"(1.535, 1.63]",1.535,1.63,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.0998, 0.116]",0.0998,0.116,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,GreaterDiomedes,Lycomedes,-,,
 39293 (2001 DQ10),3.0,2.0,4.0,3.0,2.0,?,?,?,?,4.0,5.0,5.0,9.0,10.0,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.0255, 0.0364]",0.0255,0.0364,"(0.226, 0.28]",0.226,0.28,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(14.326, 19.431]",14.326,19.431,,,,,,,,,,,,,"(0.787, 0.857]",0.787,0.857,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.633, 0.7]",0.633,0.7,"(0.244, 0.26]",0.244,0.26,"(0.03, 0.088]",0.03,0.08800000000000001,,,,,,,,,,GreaterOdysseus,Epistrophos,-,D,Hasselmann2012
 39369 (2002 CE13),3.0,9.0,5.0,3.0,3.0,2.0,2.0,3.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.102, 0.113]",0.102,0.113,"(0.28, 0.334]",0.28,0.334,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(19.431, 24.536]",19.431,24.536,"(0.0481, 0.0596]",0.0481,0.0596,"(0.101, 0.124]",0.101,0.124,"(0.108, 0.132]",0.108,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Halaesus,-,,
 39692 (1996 RB32),5.0,6.0,1.0,5.0,5.0,9.0,?,?,?,3.0,3.0,3.0,4.0,12.0,?,?,?,4.0,"(0.0615, 0.0737]",0.0615,0.0737,"(0.0691, 0.08]",0.0691,0.08,"(0.0648, 0.119]",0.0648,0.119,"(63.096, 64.427]",63.096,64.42699999999999,"(29.641, 34.746]",29.641,34.746,"(0.129, 0.14]",0.129,0.14,,,,,,,,,,"(0.718, 0.787]",0.718,0.787,"(1.158, 1.252]",1.158,1.252,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.164, 0.18]",0.16399999999999998,0.18,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,GreaterDiomedes,Philoctetes,AndraimonSub,,
 39793 (1997 SZ23),6.0,4.0,4.0,4.0,6.0,7.0,?,?,?,?,?,?,?,?,5.0,6.0,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.0473, 0.0582]",0.0473,0.0582,"(0.226, 0.28]",0.226,0.28,"(61.766, 63.096]",61.76600000000001,63.096,"(34.746, 39.851]",34.746,39.851,"(0.106, 0.117]",0.106,0.117,,,,,,,,,,,,,,,,,,,,,,,,,"(0.243, 0.287]",0.243,0.287,"(0.832, 0.948]",0.8320000000000001,0.948,,,,GreaterAjax,-,EurybatesSub,,
 41268 (1999 XO64),8.0,13.0,4.0,6.0,6.0,4.0,?,?,?,4.0,6.0,4.0,9.0,11.0,?,?,?,4.0,"(0.098, 0.11]",0.098,0.11,"(0.145, 0.156]",0.145,0.156,"(0.226, 0.28]",0.226,0.28,"(64.427, 65.757]",64.42699999999999,65.757,"(34.746, 39.851]",34.746,39.851,"(0.0711, 0.0827]",0.0711,0.0827,,,,,,,,,,"(0.787, 0.857]",0.787,0.857,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.244, 0.26]",0.244,0.26,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,GreaterNestor,-,-,,
 41340 (1999 YO14),3.0,3.0,9.0,2.0,4.0,2.0,2.0,3.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.0364, 0.0473]",0.0364,0.0473,"(0.495, 0.549]",0.495,0.5489999999999999,"(59.105, 60.436]",59.105,60.43600000000001,"(24.536, 29.641]",24.536,29.641,"(0.0481, 0.0596]",0.0481,0.0596,"(0.101, 0.124]",0.101,0.124,"(0.108, 0.132]",0.108,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,1998WR10,-,,
 41379 (2000 AS105),7.0,2.0,7.0,6.0,8.0,3.0,4.0,5.0,?,?,?,?,?,?,9.0,3.0,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0255, 0.0364]",0.0255,0.0364,"(0.387, 0.441]",0.387,0.441,"(64.427, 65.757]",64.42699999999999,65.757,"(44.956, 50.061]",44.956,50.06100000000001,"(0.0596, 0.0711]",0.0596,0.0711,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.156, 0.18]",0.156,0.18,,,,,,,,,,,,,,,,,,,"(0.42, 0.464]",0.42,0.464,"(0.487, 0.602]",0.487,0.602,,,,GreaterHektor,Hektor,-,,
 42146 (2001 BN42),6.0,1.0,3.0,5.0,6.0,?,?,?,?,?,?,?,?,?,4.0,3.0,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.0146, 0.0255]",0.0146,0.0255,"(0.172, 0.226]",0.172,0.226,"(63.096, 64.427]",63.096,64.42699999999999,"(34.746, 39.851]",34.746,39.851,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.198, 0.243]",0.198,0.243,"(0.487, 0.602]",0.487,0.602,,,,-,Thersander,-,,
 42168 (2001 CT13),6.0,8.0,3.0,6.0,6.0,9.0,9.0,9.0,?,3.0,6.0,3.0,2.0,11.0,?,?,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.091, 0.102]",0.091,0.102,"(0.172, 0.226]",0.172,0.226,"(64.427, 65.757]",64.42699999999999,65.757,"(34.746, 39.851]",34.746,39.851,"(0.129, 0.14]",0.129,0.14,"(0.259, 0.282]",0.259,0.282,"(0.251, 0.275]",0.251,0.275,,,,"(0.718, 0.787]",0.718,0.787,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.132, 0.148]",0.132,0.14800000000000002,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,GreaterDiomedes,Philoctetes,AndraimonSub,,
 42179 (2001 CP25),3.0,2.0,1.0,3.0,3.0,6.0,?,?,?,2.0,6.0,2.0,7.0,10.0,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.0255, 0.0364]",0.0255,0.0364,"(0.0648, 0.119]",0.0648,0.119,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(19.431, 24.536]",19.431,24.536,"(0.0942, 0.106]",0.0942,0.106,,,,,,,,,,"(0.649, 0.718]",0.649,0.718,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.433, 0.5]",0.433,0.5,"(0.212, 0.228]",0.212,0.228,"(0.03, 0.088]",0.03,0.08800000000000001,,,,,,,,,,GreaterOdysseus,Odysseus,-,,
 42187 (2001 CS32),1.0,7.0,7.0,2.0,0.0,0.0,0.0,1.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0128, 0.025]",0.0128,0.025,"(0.08, 0.091]",0.08,0.091,"(0.387, 0.441]",0.387,0.441,"(59.105, 60.436]",59.105,60.43600000000001,"(4.045, 9.221]",4.045,9.221,"(0.0248, 0.0365]",0.0248,0.0365,"(0.0557, 0.0786]",0.0557,0.0786,"(0.0599, 0.0839]",0.0599,0.0839,,,,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAchilles,1991EL,-,,
 42230 (2001 DE108),7.0,4.0,4.0,5.0,7.0,7.0,?,?,?,3.0,3.0,3.0,7.0,12.0,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0473, 0.0582]",0.0473,0.0582,"(0.226, 0.28]",0.226,0.28,"(63.096, 64.427]",63.096,64.42699999999999,"(39.851, 44.956]",39.851,44.956,"(0.106, 0.117]",0.106,0.117,,,,,,,,,,"(0.718, 0.787]",0.718,0.787,"(1.158, 1.252]",1.158,1.252,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.212, 0.228]",0.212,0.228,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,GreaterHektor,Hektor,-,,
 42367 (2002 CQ134),8.0,5.0,8.0,6.0,9.0,3.0,3.0,4.0,?,5.0,6.0,5.0,8.0,11.0,?,?,?,4.0,"(0.098, 0.11]",0.098,0.11,"(0.0582, 0.0691]",0.0582,0.0691,"(0.441, 0.495]",0.441,0.495,"(64.427, 65.757]",64.42699999999999,65.757,"(50.061, 55.166]",50.06100000000001,55.166,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,,,,"(0.857, 0.926]",0.857,0.926,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.633, 0.7]",0.633,0.7,"(0.228, 0.244]",0.228,0.244,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,GreaterAjax,Ajax,2002cq134Sub,,
 42403 Andraimon (6844 P-L),8.0,6.0,2.0,6.0,7.0,?,?,?,?,3.0,5.0,3.0,8.0,11.0,?,?,?,4.0,"(0.098, 0.11]",0.098,0.11,"(0.0691, 0.08]",0.0691,0.08,"(0.119, 0.172]",0.119,0.172,"(64.427, 65.757]",64.42699999999999,65.757,"(39.851, 44.956]",39.851,44.956,,,,,,,,,,,,,"(0.718, 0.787]",0.718,0.787,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.228, 0.244]",0.228,0.244,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,GreaterDiomedes,Philoctetes,AndraimonSub,,
 42554 (1996 RJ28),6.0,5.0,5.0,5.0,6.0,2.0,2.0,3.0,?,5.0,4.0,5.0,7.0,11.0,?,?,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.0582, 0.0691]",0.0582,0.0691,"(0.28, 0.334]",0.28,0.334,"(63.096, 64.427]",63.096,64.42699999999999,"(34.746, 39.851]",34.746,39.851,"(0.0481, 0.0596]",0.0481,0.0596,"(0.101, 0.124]",0.101,0.124,"(0.108, 0.132]",0.108,0.132,,,,"(0.857, 0.926]",0.857,0.926,"(1.252, 1.347]",1.252,1.347,"(0.633, 0.7]",0.633,0.7,"(0.212, 0.228]",0.212,0.228,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,-,Eurybates,-,,
 43212 (2000 AL113),6.0,4.0,2.0,5.0,5.0,3.0,3.0,4.0,?,1.0,5.0,1.0,2.0,11.0,?,?,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.0473, 0.0582]",0.0473,0.0582,"(0.119, 0.172]",0.119,0.172,"(63.096, 64.427]",63.096,64.42699999999999,"(29.641, 34.746]",29.641,34.746,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,,,,"(0.579, 0.649]",0.579,0.649,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.367, 0.433]",0.3670000000000001,0.433,"(0.132, 0.148]",0.132,0.14800000000000002,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,-,-,-,C,Fornasier2007
 43706 Iphiklos (1416 T-2),9.0,4.0,4.0,9.0,10.0,3.0,?,?,?,2.0,9.0,3.0,5.0,12.0,?,?,?,4.0,"(0.11, 0.122]",0.11,0.122,"(0.0473, 0.0582]",0.0473,0.0582,"(0.226, 0.28]",0.226,0.28,"(68.417, 69.748]",68.417,69.748,"(55.166, 60.271]",55.166,60.271,"(0.0596, 0.0711]",0.0596,0.0711,,,,,,,,,,"(0.649, 0.718]",0.649,0.718,"(1.724, 1.818]",1.724,1.818,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.18, 0.196]",0.18,0.196,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,GreaterDiomedes,Diomedes,-,,
